x,y1,y2,y3,y4,y5
77.1,0.917037909,0.997037909,0.934037909,0.982037909,1.017037909
77.2,0.941579171,0.954579171,1.024579171,0.946579171,1.039579171
77.3,0.961932942,1.029932942,1.006932942,1.003932942,0.998932942
77.4,0.978008705,1.030008705,1.074008705,1.023008705,0.983008705
77.5,0.989734965,1.019734965,1.032734965,1.006734965,0.999734965
77.6,0.997059571,1.015059571,1.042059571,1.045059571,1.033059571
77.7,0.99994995,1.01994995,1.03894995,1.08794995,1.02994995
77.8,0.998393246,1.095393246,1.020393246,1.032393246,1.038393246
77.9,0.992396383,1.012396383,1.057396383,1.063396383,1.039396383
78,0.98198603,1.04298603,0.99298603,1.05798603,1.05198603
78.1,0.967208486,0.971208486,1.014208486,1.051208486,1.004208486
78.2,0.948129471,1.013129471,1.015129471,0.993129471,1.001129471
78.3,0.924833835,0.958833835,0.974833835,1.023833835,0.930833835
78.4,0.897425181,0.964425181,0.960425181,0.952425181,0.956425181
78.5,0.866025404,0.958025404,0.954025404,0.932025404,0.936025404
78.6,0.830774147,0.892774147,0.857774147,0.845774147,0.918774147
78.7,0.791828185,0.810828185,0.817828185,0.833828185,0.815828185
78.8,0.749360721,0.749360721,0.847360721,0.773360721,0.781360721
78.9,0.703560621,0.756560621,0.760560621,0.707560621,0.728560621
79,0.654631573,0.689631573,0.682631573,0.742631573,0.654631573
79.1,0.602791178,0.670791178,0.612791178,0.631791178,0.645791178
79.2,0.548269987,0.581269987,0.605269987,0.560269987,0.556269987
79.3,0.491310473,0.542310473,0.548310473,0.568310473,0.505310473
79.4,0.432165951,0.452165951,0.443165951,0.508165951,0.510165951
79.5,0.371099455,0.453099455,0.382099455,0.388099455,0.375099455
79.6,0.308382566,0.365382566,0.391382566,0.312382566,0.351382566
79.7,0.244294207,0.303294207,0.268294207,0.318294207,0.316294207
79.8,0.179119396,0.225119396,0.257119396,0.199119396,0.229119396
79.9,0.113147987,0.165147987,0.137147987,0.180147987,0.152147987
80,0.046673374,0.120673374,0.126673374,0.138673374,0.066673374
80.1,-0.020008809,0.063991191,0.057991191,0.020991191,0.072991191
80.2,-0.086602007,-0.017602007,-0.011602007,-0.037602007,-0.00360200699999999
80.3,-0.15281006,-0.06081006,-0.06881006,-0.14781006,-0.09181006
80.4,-0.218338519,-0.202338519,-0.187338519,-0.171338519,-0.140338519
80.5,-0.282895961,-0.188895961,-0.258895961,-0.242895961,-0.190895961
80.6,-0.346195278,-0.300195278,-0.298195278,-0.307195278,-0.336195278
80.7,-0.407954959,-0.323954959,-0.381954959,-0.380954959,-0.400954959
80.8,-0.46790034,-0.44090034,-0.43190034,-0.44990034,-0.38690034
80.9,-0.525764826,-0.451764826,-0.427764826,-0.431764826,-0.456764826
81,-0.581291075,-0.496291075,-0.558291075,-0.521291075,-0.519291075
81.1,-0.634232145,-0.548232145,-0.534232145,-0.626232145,-0.632232145
81.2,-0.684352591,-0.585352591,-0.667352591,-0.597352591,-0.647352591
81.3,-0.731429513,-0.661429513,-0.726429513,-0.712429513,-0.705429513
81.4,-0.775253545,-0.722253545,-0.739253545,-0.710253545,-0.770253545
81.5,-0.815629788,-0.754629788,-0.741629788,-0.766629788,-0.737629788
81.6,-0.852378676,-0.796378676,-0.844378676,-0.777378676,-0.826378676
81.7,-0.885336776,-0.870336776,-0.797336776,-0.857336776,-0.850336776
81.8,-0.914357514,-0.881357514,-0.891357514,-0.850357514,-0.873357514
81.9,-0.939311825,-0.921311825,-0.861311825,-0.870311825,-0.847311825
82,-0.96008873,-0.94608873,-0.88908873,-0.93108873,-0.87408873
82.1,-0.976595827,-0.907595827,-0.884595827,-0.887595827,-0.963595827
82.2,-0.988759705,-0.920759705,-0.985759705,-0.972759705,-0.956759705
82.3,-0.996526268,-0.983526268,-0.968526268,-0.903526268,-0.921526268
82.4,-0.999860973,-0.912860973,-0.919860973,-0.932860973,-0.932860973
82.5,-0.998748993,-0.967748993,-0.926748993,-0.982748993,-0.995748993
82.6,-0.99319527,-0.93919527,-0.93819527,-0.94619527,-0.98019527
82.7,-0.983224506,-0.978224506,-0.896224506,-0.952224506,-0.889224506
82.8,-0.968881042,-0.887881042,-0.950881042,-0.922881042,-0.891881042
82.9,-0.950228669,-0.910228669,-0.919228669,-0.870228669,-0.908228669
83,-0.927350339,-0.834350339,-0.890350339,-0.908350339,-0.903350339
83.1,-0.9003478,-0.8793478,-0.9003478,-0.8163478,-0.8913478
83.2,-0.869341139,-0.839341139,-0.786341139,-0.859341139,-0.822341139
83.3,-0.834468253,-0.804468253,-0.759468253,-0.819468253,-0.806468253
83.4,-0.795884232,-0.695884232,-0.737884232,-0.704884232,-0.754884232
83.5,-0.753760671,-0.680760671,-0.712760671,-0.702760671,-0.674760671
83.6,-0.708284907,-0.627284907,-0.702284907,-0.684284907,-0.683284907
83.7,-0.659659183,-0.652659183,-0.599659183,-0.648659183,-0.565659183
83.8,-0.608099754,-0.512099754,-0.513099754,-0.585099754,-0.559099754
83.9,-0.55383592,-0.54983592,-0.46183592,-0.47983592,-0.47983592
84,-0.497109009,-0.478109009,-0.452109009,-0.463109009,-0.417109009
84.1,-0.438171303,-0.413171303,-0.365171303,-0.401171303,-0.374171303
84.2,-0.377284915,-0.281284915,-0.354284915,-0.295284915,-0.335284915
84.3,-0.314720626,-0.261720626,-0.238720626,-0.269720626,-0.216720626
84.4,-0.250756678,-0.232756678,-0.190756678,-0.243756678,-0.243756678
84.5,-0.185677539,-0.145677539,-0.164677539,-0.150677539,-0.181677539
84.6,-0.119772635,-0.117772635,-0.074772635,-0.095772635,-0.092772635
84.7,-0.053335066,-0.012335066,-0.029335066,0.006664934,-0.033335066
84.8,0.013339701,0.095339701,0.031339701,0.039339701,0.061339701
84.9,0.079955141,0.121955141,0.164955141,0.098955141,0.136955141
85,0.146214997,0.158214997,0.226214997,0.222214997,0.219214997
85.1,0.21182459,0.28582459,0.29182459,0.24982459,0.26682459
85.2,0.276492135,0.338492135,0.280492135,0.294492135,0.341492135
85.3,0.339930035,0.428930035,0.362930035,0.400930035,0.410930035
85.4,0.401856162,0.473856162,0.462856162,0.416856162,0.442856162
85.5,0.461995112,0.541995112,0.559995112,0.546995112,0.479995112
85.6,0.520079429,0.537079429,0.556079429,0.537079429,0.583079429
85.7,0.575850795,0.623850795,0.657850795,0.621850795,0.590850795
85.8,0.629061176,0.696061176,0.665061176,0.716061176,0.687061176
85.9,0.67947393,0.72747393,0.69247393,0.68947393,0.76447393
86,0.726864857,0.776864857,0.823864857,0.758864857,0.768864857
86.1,0.771023194,0.831023194,0.788023194,0.812023194,0.786023194
86.2,0.811752555,0.824752555,0.844752555,0.884752555,0.896752555
86.3,0.848871806,0.944871806,0.884871806,0.911871806,0.873871806
86.4,0.882215864,0.933215864,0.958215864,0.969215864,0.896215864
86.5,0.91163644,0.95863644,0.97963644,0.92263644,0.93063644
86.6,0.93700269,0.94300269,0.95100269,0.98600269,1.02800269
86.7,0.958201804,1.016201804,1.031201804,1.006201804,0.973201804
86.8,0.975139502,0.977139502,0.976139502,1.052139502,0.977139502
86.9,0.987740457,0.996740457,1.046740457,1.006740457,1.008740457
87,0.995948629,1.006948629,1.077948629,0.999948629,1.004948629
87.1,0.999727514,1.011727514,1.020727514,1.018727514,1.071727514
87.2,0.999060306,1.097060306,1.051060306,1.084060306,1.031060306
87.3,0.993949971,1.045949971,1.058949971,1.049949971,1.088949971
87.4,0.984419239,1.001419239,1.058419239,1.057419239,1.022419239
87.5,0.970510493,1.054510493,0.999510493,1.059510493,1.022510493
87.6,0.952285592,0.983285592,1.033285592,0.975285592,0.967285592
87.7,0.929825586,0.957825586,0.945825586,1.028825586,0.977825586
87.8,0.903230362,0.989230362,0.974230362,0.926230362,0.980230362
87.9,0.872618197,0.893618197,0.872618197,0.884618197,0.901618197
88,0.838125233,0.928125233,0.894125233,0.924125233,0.902125233
88.1,0.79990487,0.84690487,0.80290487,0.89990487,0.89090487
88.2,0.758127087,0.803127087,0.763127087,0.841127087,0.821127087
88.3,0.712977681,0.718977681,0.809977681,0.757977681,0.786977681
88.4,0.664657446,0.706657446,0.764657446,0.687657446,0.675657446
88.5,0.613381277,0.693381277,0.645381277,0.633381277,0.670381277
88.6,0.559377214,0.645377214,0.579377214,0.584377214,0.638377214
88.7,0.50288543,0.55288543,0.52488543,0.50688543,0.58888543
88.8,0.444157161,0.470157161,0.505157161,0.465157161,0.447157161
88.9,0.383453589,0.458453589,0.458453589,0.448453589,0.392453589
89,0.321044683,0.370044683,0.362044683,0.370044683,0.355044683
89.1,0.257207993,0.353207993,0.335207993,0.305207993,0.281207993
89.2,0.192227421,0.256227421,0.234227421,0.209227421,0.239227421
89.3,0.126391954,0.151391954,0.221391954,0.143391954,0.163391954
89.4,0.059994385,0.066994385,0.080994385,0.148994385,0.078994385
89.5,-0.006669999,0.076330001,0.053330001,0.055330001,0.080330001
89.6,-0.073304718,-0.033304718,-0.023304718,-0.020304718,0.010695282
89.7,-0.13961343,-0.05261343,-0.13061343,-0.05661343,-0.09961343
89.8,-0.205301237,-0.171301237,-0.201301237,-0.114301237,-0.156301237
89.9,-0.270076008,-0.179076008,-0.237076008,-0.222076008,-0.172076008
90,-0.333649668,-0.258649668,-0.300649668,-0.330649668,-0.328649668
90.1,-0.395739486,-0.332739486,-0.341739486,-0.329739486,-0.353739486
90.2,-0.45606933,-0.37106933,-0.38206933,-0.38306933,-0.43806933
90.3,-0.514370895,-0.470370895,-0.428370895,-0.486370895,-0.436370895
90.4,-0.570384896,-0.546384896,-0.516384896,-0.543384896,-0.505384896
90.5,-0.623862221,-0.580862221,-0.586862221,-0.562862221,-0.610862221
90.6,-0.67456504,-0.57956504,-0.61656504,-0.62656504,-0.59156504
90.7,-0.722267863,-0.701267863,-0.683267863,-0.655267863,-0.676267863
90.8,-0.76675854,-0.73475854,-0.67375854,-0.67175854,-0.72975854
90.9,-0.807839209,-0.802839209,-0.767839209,-0.806839209,-0.744839209
91,-0.84532717,-0.83532717,-0.83232717,-0.76632717,-0.78232717
91.1,-0.879055703,-0.856055703,-0.858055703,-0.875055703,-0.835055703
91.2,-0.908874808,-0.894874808,-0.843874808,-0.907874808,-0.844874808
91.3,-0.934651869,-0.912651869,-0.883651869,-0.894651869,-0.842651869
91.4,-0.956272248,-0.907272248,-0.912272248,-0.943272248,-0.952272248
91.5,-0.973639793,-0.907639793,-0.893639793,-0.890639793,-0.890639793
91.6,-0.986677264,-0.947677264,-0.946677264,-0.960677264,-0.970677264
91.7,-0.995326681,-0.991326681,-0.978326681,-0.916326681,-0.912326681
91.8,-0.999549577,-0.959549577,-0.908549577,-0.990549577,-0.964549577
91.9,-0.999327171,-0.961327171,-0.935327171,-0.966327171,-0.971327171
92,-0.994660452,-0.901660452,-0.913660452,-0.990660452,-0.896660452
92.1,-0.985570175,-0.922570175,-0.982570175,-0.962570175,-0.944570175
92.2,-0.972096767,-0.914096767,-0.969096767,-0.969096767,-0.950096767
92.3,-0.954300148,-0.873300148,-0.865300148,-0.870300148,-0.940300148
92.4,-0.932259465,-0.856259465,-0.892259465,-0.875259465,-0.842259465
92.5,-0.90607274,-0.89407274,-0.81207274,-0.83907274,-0.88807274
92.6,-0.875856433,-0.854856433,-0.858856433,-0.784856433,-0.831856433
92.7,-0.841744926,-0.825744926,-0.758744926,-0.773744926,-0.839744926
92.8,-0.803889922,-0.801889922,-0.765889922,-0.756889922,-0.764889922
92.9,-0.762459774,-0.748459774,-0.681459774,-0.714459774,-0.694459774
93,-0.717638736,-0.713638736,-0.680638736,-0.628638736,-0.669638736
93.1,-0.669626139,-0.569626139,-0.571626139,-0.582626139,-0.621626139
93.2,-0.61863551,-0.61863551,-0.61863551,-0.57063551,-0.54763551
93.3,-0.564893621,-0.547893621,-0.521893621,-0.524893621,-0.501893621
93.4,-0.508639477,-0.419639477,-0.468639477,-0.409639477,-0.495639477
93.5,-0.450123258,-0.385123258,-0.373123258,-0.379123258,-0.357123258
93.6,-0.389605204,-0.372605204,-0.296605204,-0.311605204,-0.334605204
93.7,-0.327354457,-0.266354457,-0.287354457,-0.237354457,-0.273354457
93.8,-0.263647865,-0.170647865,-0.263647865,-0.199647865,-0.188647865
93.9,-0.198768751,-0.114768751,-0.136768751,-0.138768751,-0.172768751
94,-0.133005651,-0.074005651,-0.094005651,-0.095005651,-0.043005651
94.1,-0.066651034,-0.052651034,-0.025651034,0.006348966,-0.011651034
94.2,0,0.062,0.037,0.041,0.067
94.3,0.066651034,0.109651034,0.157651034,0.157651034,0.075651034
94.4,0.133005651,0.216005651,0.175005651,0.179005651,0.171005651
94.5,0.198768751,0.258768751,0.252768751,0.224768751,0.282768751
94.6,0.263647865,0.311647865,0.325647865,0.294647865,0.354647865
94.7,0.327354457,0.399354457,0.339354457,0.360354457,0.363354457
94.8,0.389605204,0.469605204,0.451605204,0.423605204,0.432605204
94.9,0.450123258,0.540123258,0.541123258,0.460123258,0.496123258
95,0.508639477,0.558639477,0.577639477,0.558639477,0.530639477
95.1,0.564893621,0.571893621,0.625893621,0.577893621,0.640893621
95.2,0.61863551,0.64563551,0.64163551,0.67163551,0.65263551
95.3,0.669626139,0.723626139,0.695626139,0.707626139,0.685626139
95.4,0.717638736,0.762638736,0.795638736,0.747638736,0.725638736
95.5,0.762459774,0.818459774,0.812459774,0.771459774,0.803459774
95.6,0.803889922,0.844889922,0.901889922,0.880889922,0.851889922
95.7,0.841744926,0.888744926,0.847744926,0.856744926,0.857744926
95.8,0.875856433,0.912856433,0.969856433,0.948856433,0.928856433
95.9,0.90607274,0.99207274,0.94007274,0.90907274,1.00007274
96,0.932259465,0.972259465,1.007259465,0.989259465,0.942259465
96.1,0.954300148,0.955300148,0.989300148,1.026300148,1.020300148
96.2,0.972096767,0.978096767,1.059096767,1.020096767,1.062096767
96.3,0.985570175,1.066570175,0.988570175,1.027570175,1.045570175
96.4,0.994660452,1.087660452,1.048660452,1.025660452,1.049660452
96.5,0.999327171,1.014327171,1.039327171,1.087327171,1.002327171
96.6,0.999549577,1.005549577,1.028549577,1.092549577,1.001549577
96.7,0.995326681,1.039326681,1.053326681,1.047326681,1.000326681
96.8,0.986677264,1.031677264,1.013677264,1.019677264,1.083677264
96.9,0.973639793,1.049639793,1.031639793,1.070639793,1.053639793
97,0.956272248,1.038272248,0.978272248,0.975272248,0.961272248
97.1,0.934651869,0.993651869,0.934651869,1.005651869,0.988651869
97.2,0.908874808,0.924874808,0.984874808,0.968874808,0.951874808
97.3,0.879055703,0.961055703,0.885055703,0.964055703,0.945055703
97.4,0.84532717,0.90332717,0.93032717,0.88732717,0.84932717
97.5,0.807839209,0.847839209,0.890839209,0.863839209,0.885839209
97.6,0.76675854,0.86375854,0.83675854,0.78075854,0.80475854
97.7,0.722267863,0.729267863,0.755267863,0.726267863,0.798267863
97.8,0.67456504,0.75356504,0.73656504,0.72456504,0.67856504
97.9,0.623862221,0.666862221,0.642862221,0.644862221,0.629862221
98,0.570384896,0.635384896,0.651384896,0.589384896,0.606384896
98.1,0.514370895,0.551370895,0.592370895,0.600370895,0.561370895
98.2,0.45606933,0.51106933,0.49506933,0.46106933,0.51506933
98.3,0.395739486,0.434739486,0.490739486,0.429739486,0.447739486
98.4,0.333649668,0.336649668,0.431649668,0.370649668,0.387649668
98.5,0.270076008,0.358076008,0.367076008,0.335076008,0.290076008
98.6,0.205301237,0.221301237,0.304301237,0.269301237,0.292301237
98.7,0.13961343,0.16761343,0.15661343,0.20161343,0.20361343
98.8,0.073304718,0.085304718,0.077304718,0.173304718,0.118304718
98.9,0.006669999,0.088669999,0.008669999,0.069669999,0.066669999
99,-0.059994385,-0.028994385,0.010005615,0.019005615,-0.006994385
99.1,-0.126391954,-0.061391954,-0.097391954,-0.100391954,-0.123391954
99.2,-0.192227421,-0.158227421,-0.094227421,-0.107227421,-0.154227421
99.3,-0.257207993,-0.179207993,-0.208207993,-0.203207993,-0.219207993
99.4,-0.321044683,-0.310044683,-0.271044683,-0.293044683,-0.290044683
99.5,-0.383453589,-0.318453589,-0.365453589,-0.307453589,-0.343453589
99.6,-0.444157161,-0.391157161,-0.384157161,-0.387157161,-0.406157161
99.7,-0.50288543,-0.44988543,-0.43688543,-0.44088543,-0.42788543
99.8,-0.559377214,-0.495377214,-0.509377214,-0.550377214,-0.546377214
99.9,-0.613381277,-0.607381277,-0.517381277,-0.519381277,-0.548381277
100,-0.664657446,-0.664657446,-0.596657446,-0.585657446,-0.646657446
